,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,zip_codes
18,yHZI99QFgKhm4YhbDrb8FQ,mccarren-park-track-brooklyn,McCarren Park Track,https://s3-media2.fl.yelpcdn.com/bphoto/6hucBgFDLLHnesalehqDDQ/o.jpg,False,https://www.yelp.com/biz/mccarren-park-track-brooklyn?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,50,"[{'alias': 'parks', 'title': 'Parks'}]",4.0,"{'latitude': 40.720096, 'longitude': -73.951271}",[],,"{'address1': '776 Lorimer Street', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['776 Lorimer Street', 'Brooklyn, NY 11222']}",,,534.1244912062115,11222
19,JnjmCHUQBEfpF7vSKnxU7g,sunnyside-pizza-sunnyside-2,Sunnyside Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/cRNfAt8I8H4R1x_vz5FbbQ/o.jpg,False,https://www.yelp.com/biz/sunnyside-pizza-sunnyside-2?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,397,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 40.7438380472824, 'longitude': -73.9241266284942}","['delivery', 'pickup']",$,"{'address1': '4001 Queens Blvd', 'address2': '', 'address3': '', 'city': 'Sunnyside', 'zip_code': '11104', 'country': 'US', 'state': 'NY', 'display_address': ['4001 Queens Blvd', 'Sunnyside, NY 11104']}",+17184334040,(718) 433-4040,3001.638696417139,11104
20,aP3OLGPJ4vamwWQxyZClHQ,lula-bean-brooklyn,Lula Bean,https://s3-media2.fl.yelpcdn.com/bphoto/V2OOV_U9JJWhBjRmsM3ILA/o.jpg,False,https://www.yelp.com/biz/lula-bean-brooklyn?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,142,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.712127, 'longitude': -73.941368}","['delivery', 'pickup']",$,"{'address1': '797 Grand St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['797 Grand St', 'Brooklyn, NY 11211']}",+17185995852,(718) 599-5852,1539.47053955157,11211
21,SWRz34fmNEDPcrngJMMo7Q,butler-brooklyn,Butler,https://s3-media1.fl.yelpcdn.com/bphoto/HY-B75KAjTZdEbH1oshy4Q/o.jpg,False,https://www.yelp.com/biz/butler-brooklyn?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,109,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 40.7117670177852, 'longitude': -73.9646924963509}",[],$$,"{'address1': '95 S 5th St', 'address2': None, 'address3': None, 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['95 S 5th St', 'Brooklyn, NY 11249']}",,,1938.9896726561808,11249
22,MvLCuHIcEPvZ12RZdsSckA,domaine-wine-bar-long-island-city,Domaine Wine Bar,https://s3-media1.fl.yelpcdn.com/bphoto/dr2alRWPj7EPPVTLFW178A/o.jpg,False,https://www.yelp.com/biz/domaine-wine-bar-long-island-city?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,132,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'jazzandblues', 'title': 'Jazz & Blues'}]",4.5,"{'latitude': 40.7425913214684, 'longitude': -73.9542330801487}",[],$$,"{'address1': '50-04 Vernon Blvd', 'address2': '', 'address3': '', 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['50-04 Vernon Blvd', 'Long Island City, NY 11101']}",+17187842350,(718) 784-2350,2048.293527177919,11101
23,IIcKE40roY_GYSMS7Io4Nw,bushwick-country-club-brooklyn,Bushwick Country Club,https://s3-media1.fl.yelpcdn.com/bphoto/mOhzFrj2KyyQ0I3li6NbOA/o.jpg,False,https://www.yelp.com/biz/bushwick-country-club-brooklyn?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,170,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'mini_golf', 'title': 'Mini Golf'}]",4.0,"{'latitude': 40.711063, 'longitude': -73.947418}",[],$,"{'address1': '618 Grand St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['618 Grand St', 'Brooklyn, NY 11211']}",+17183882114,(718) 388-2114,1511.160331063419,11211
24,8JDwcklaawqYprHg0c9aIA,the-brooklyn-tree-brooklyn-2,The Brooklyn Tree,https://s3-media1.fl.yelpcdn.com/bphoto/SEkkfiJ8v_8-rDtvSmFTNw/o.jpg,False,https://www.yelp.com/biz/the-brooklyn-tree-brooklyn-2?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,150,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",4.5,"{'latitude': 40.70734, 'longitude': -73.94186}","['delivery', 'pickup']",$$,"{'address1': '188 Montrose Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['188 Montrose Ave', 'Brooklyn, NY 11206']}",+19179090307,(917) 909-0307,2020.4770840734582,11206
25,30pqvzHrCNmnodJCRyzrTg,snacky-brooklyn,Snacky,https://s3-media4.fl.yelpcdn.com/bphoto/3a3ihfFB5jp8AQTj_ouZJQ/o.jpg,False,https://www.yelp.com/biz/snacky-brooklyn?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,192,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 40.71439, 'longitude': -73.9607}",[],$$,"{'address1': '187 Grand St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['187 Grand St', 'Brooklyn, NY 11211']}",+17184864848,(718) 486-4848,1491.9558796542328,11211
26,GpWXEpVyehmKP2WQsD_Y8g,otb-brooklyn,OTB,https://s3-media3.fl.yelpcdn.com/bphoto/AU9Lkx_vancc7qp4mJmOCg/o.jpg,False,https://www.yelp.com/biz/otb-brooklyn?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,131,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 40.710484, 'longitude': -73.963408}",[],$$,"{'address1': '141 Broadway', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['141 Broadway', 'Brooklyn, NY 11211']}",,,1975.6906380807327,11211
27,LCBoMJTsUdD7bkj9OGOQEA,carnal-new-york,Carnal,https://s3-media1.fl.yelpcdn.com/bphoto/JJc1X-K4cCoL5Jag-AvvPA/o.jpg,False,https://www.yelp.com/biz/carnal-new-york?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,23,"[{'alias': 'bbq', 'title': 'Barbeque'}]",5.0,"{'latitude': 40.7209581056302, 'longitude': -73.9624738336204}",[],,"{'address1': 'Williamsburg Waterfront N 7th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['Williamsburg Waterfront N 7th St', 'New York, NY 11211']}",+15185770154,(518) 577-0154,1194.7283024926135,11211
28,ZXQrskaUKj4_5jgFdBnD_w,troost-brooklyn,Troost,https://s3-media3.fl.yelpcdn.com/bphoto/CJI1D7gKzG99Da2ti4cyzQ/o.jpg,False,https://www.yelp.com/biz/troost-brooklyn?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,85,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.733463, 'longitude': -73.955095}",[],$,"{'address1': '1011 Manhattan Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['1011 Manhattan Ave', 'Brooklyn, NY 11222']}",+13478896761,(347) 889-6761,1103.2265923056368,11222
29,mOyU7WIM5lHuAphNVdS--Q,porto-rico-importing-brooklyn,Porto Rico Importing,https://s3-media3.fl.yelpcdn.com/bphoto/4jNcvNRmc_Oyw7gwhcUI8Q/o.jpg,False,https://www.yelp.com/biz/porto-rico-importing-brooklyn?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,55,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}, {'alias': 'herbsandspices', 'title': 'Herbs & Spices'}]",4.5,"{'latitude': 40.7111625671387, 'longitude': -73.9467086791992}",[],$,"{'address1': '636 Grand St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['636 Grand St', 'Brooklyn, NY 11211']}",+17187821200,(718) 782-1200,1507.874400145855,11211
30,esrgbcohjRBpNZhDi4ErFA,campbell-brooklyn-7,Campbell,https://s3-media1.fl.yelpcdn.com/bphoto/dV3Mf_zozBNTt2tINmQrwQ/o.jpg,False,https://www.yelp.com/biz/campbell-brooklyn-7?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,87,"[{'alias': 'cheese', 'title': 'Cheese Shops'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.7120245, 'longitude': -73.9488606}","['delivery', 'pickup']",$$,"{'address1': '502 Lorimer St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['502 Lorimer St', 'Brooklyn, NY 11211']}",+17183872267,(718) 387-2267,1400.933379531526,11211
31,Wc_7R4UeU3UTtWwthkigdQ,wowfulls-brooklyn-5,Wowfulls,https://s3-media2.fl.yelpcdn.com/bphoto/EyarBCgDCsgBj1WNnIRJkw/o.jpg,False,https://www.yelp.com/biz/wowfulls-brooklyn-5?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,35,"[{'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'waffles', 'title': 'Waffles'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.5,"{'latitude': 40.7209958319467, 'longitude': -73.9612862054688}",[],,"{'address1': 'Smorgasburg', 'address2': '', 'address3': 'Willamsburg and Prospect Park', 'city': 'Brooklyn', 'zip_code': '11232', 'country': 'US', 'state': 'NY', 'display_address': ['Smorgasburg', 'Willamsburg and Prospect Park', 'Brooklyn, NY 11232']}",+19172994616,(917) 299-4616,1099.6257347196727,11232
32,9koSLiiwQDvKvtaSkeknLw,iona-brooklyn,Iona,https://s3-media1.fl.yelpcdn.com/bphoto/9fMAPT5-1DD5B3q54VJddA/o.jpg,False,https://www.yelp.com/biz/iona-brooklyn?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,146,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.71416, 'longitude': -73.961097}",[],$$,"{'address1': '180 Grand St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['180 Grand St', 'Brooklyn, NY 11211']}",+17183845008,(718) 384-5008,1532.346388954262,11211
33,Ro-EW-LYUOXlnkb9wUmX8A,banter-brooklyn-2,Banter,https://s3-media2.fl.yelpcdn.com/bphoto/t0AhACF4m6rFehyM-rwq_Q/o.jpg,False,https://www.yelp.com/biz/banter-brooklyn-2?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,101,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.5,"{'latitude': 40.712184, 'longitude': -73.95743}",[],$$,"{'address1': '132 Havemeyer St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['132 Havemeyer St', 'Brooklyn, NY 11211']}",+17185995200,(718) 599-5200,1547.351507722777,11211
34,1uwdg3vnJ2u0QgDlsm544A,richlane-brooklyn-2,Richlane,https://s3-media3.fl.yelpcdn.com/bphoto/MRQI3P_Tk4nWFQ5mlbid9A/o.jpg,False,https://www.yelp.com/biz/richlane-brooklyn-2?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,38,"[{'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 40.718124, 'longitude': -73.952469}",[],$,"{'address1': '595 Union Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['595 Union Ave', 'Brooklyn, NY 11211']}",+13474220617,(347) 422-0617,775.4790661636133,11211
35,eMI0y5FnEzoGeiaFE_ejlQ,west-wine-bar-brooklyn,West Wine Bar,https://s3-media3.fl.yelpcdn.com/bphoto/O8DyvJX8TX5FeYc7_JpFNw/o.jpg,False,https://www.yelp.com/biz/west-wine-bar-brooklyn?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,42,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.5,"{'latitude': 40.7288678069569, 'longitude': -73.9592349202377}",[],$$$,"{'address1': '67 West St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['67 West St', 'Brooklyn, NY 11222']}",+19179091087,(917) 909-1087,972.4560017749676,11222
36,CmCpvQ_pmNw0WaDUFaAz5g,lite-bites-brooklyn-2,Lite Bites,https://s3-media1.fl.yelpcdn.com/bphoto/jHNKd1B7qUePssBGN-ivtw/o.jpg,False,https://www.yelp.com/biz/lite-bites-brooklyn-2?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,109,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'newamerican', 'title': 'American (New)'}]",3.5,"{'latitude': 40.72561, 'longitude': -73.95171}","['delivery', 'pickup']",$,"{'address1': '700 Manhattan Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['700 Manhattan Ave', 'Brooklyn, NY 11222']}",+17183832820,(718) 383-2820,238.47545926759997,11222
37,DANnWXzJGxpYVr_MVLlkpg,sweetleaf-coffee-brooklyn,Sweetleaf Coffee,https://s3-media4.fl.yelpcdn.com/bphoto/7lJ2aDMgG-bhDdh863XnKA/o.jpg,False,https://www.yelp.com/biz/sweetleaf-coffee-brooklyn?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,89,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.7345567794736, 'longitude': -73.9554053775444}",[],$$,"{'address1': '159 Freeman St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['159 Freeman St', 'Brooklyn, NY 11222']}",+13479873732,(347) 987-3732,1224.1841790883905,11222
38,MQa-1Xg_sZA_XMgiNPn7Iw,gotan-williamsburg-brooklyn-2,Gotan - Williamsburg,https://s3-media4.fl.yelpcdn.com/bphoto/KdFp0aWG9VtNoHN0WcdVig/o.jpg,False,https://www.yelp.com/biz/gotan-williamsburg-brooklyn-2?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,132,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 40.7171, 'longitude': -73.96329}","['delivery', 'pickup']",$$,"{'address1': '258 Wythe Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['258 Wythe Ave', 'Brooklyn, NY 11249']}",+17183841872,(718) 384-1872,1455.0494781188947,11249
39,lFPumaCSb159q18nKXnEzg,croxleys-ale-house-brooklyn-brooklyn,Croxley's Ale House - Brooklyn,https://s3-media2.fl.yelpcdn.com/bphoto/6oy0NNgZj2Cj0D2OCJI_bA/o.jpg,False,https://www.yelp.com/biz/croxleys-ale-house-brooklyn-brooklyn?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,299,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",3.5,"{'latitude': 40.716096, 'longitude': -73.964839}",['delivery'],$$,"{'address1': '63 Grand St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['63 Grand St', 'Brooklyn, NY 11249']}",+17183874290,(718) 387-4290,1627.1784522278617,11249
40,3h_SRsZbEOdPOT8enukLKw,tonys-pizzeria-of-nassau-ave-greenpoint,Tony's Pizzeria of Nassau Ave,https://s3-media4.fl.yelpcdn.com/bphoto/rxo_QIv_pvA7vOQFwd1WyQ/o.jpg,False,https://www.yelp.com/biz/tonys-pizzeria-of-nassau-ave-greenpoint?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,33,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 40.725290886426, 'longitude': -73.946226015687}","['delivery', 'pickup']",$,"{'address1': '175 Nassau Ave', 'address2': '', 'address3': '', 'city': 'Greenpoint', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['175 Nassau Ave', 'Greenpoint, NY 11222']}",+17183493330,(718) 349-3330,257.09560271246664,11222
41,QqVajqBcohwD5V6P5ctzbg,threes-franklin-and-kent-brooklyn-2,Threes @ Franklin & Kent,https://s3-media4.fl.yelpcdn.com/bphoto/NqlM6gitTMasfxDOssMPUQ/o.jpg,False,https://www.yelp.com/biz/threes-franklin-and-kent-brooklyn-2?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,53,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'breweries', 'title': 'Breweries'}]",4.0,"{'latitude': 40.73025, 'longitude': -73.95781}",[],$$,"{'address1': '113 Franklin St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['113 Franklin St', 'Brooklyn, NY 11222']}",+19179090271,(917) 909-0271,963.327694257141,11222
42,wO9FMvtYqsJoYrnHDASE0A,don-pancho-villa-restaurant-brooklyn,Don Pancho Villa Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/RTZI63Z_fXjTkg5p_6jQog/o.jpg,False,https://www.yelp.com/biz/don-pancho-villa-restaurant-brooklyn?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,225,"[{'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 40.7109108, 'longitude': -73.9528503}","['delivery', 'pickup']",$$,"{'address1': '189 Borinquen Pl', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['189 Borinquen Pl', 'Brooklyn, NY 11211']}",+17183884552,(718) 388-4552,1546.1599479582853,11211
43,sw3odOT9HFU_jM80SkCxhg,odd-fox-coffee-brooklyn,Odd Fox Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/9R1oCoti2nq9ca6hqChSRw/o.jpg,False,https://www.yelp.com/biz/odd-fox-coffee-brooklyn?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,51,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 40.73274, 'longitude': -73.95436}",[],$$,"{'address1': '984 Manhattan Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['984 Manhattan Ave', 'Brooklyn, NY 11222']}",,,1006.4025315978771,11222
44,l0ZOGV9tohkpfHiZ-3XSRg,friducha-brooklyn,Friducha,https://s3-media3.fl.yelpcdn.com/bphoto/t9WRQF4ujpZKYxr-l7cTww/o.jpg,False,https://www.yelp.com/biz/friducha-brooklyn?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,76,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 40.73152, 'longitude': -73.95432}","['delivery', 'pickup']",$$,"{'address1': '946 Manhattan Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['946 Manhattan Ave', 'Brooklyn, NY 11222']}",+17183830026,(718) 383-0026,877.9496210853422,11222
45,EU47dsc_vvByG3qPIMyRog,la-locanda-brooklyn,La Locanda,https://s3-media1.fl.yelpcdn.com/bphoto/6C1DQfsPuO4ulbN5RouVIg/o.jpg,False,https://www.yelp.com/biz/la-locanda-brooklyn?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,84,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.7178382873535, 'longitude': -73.9446640014648}",[],$$,"{'address1': '432 Graham Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['432 Graham Ave', 'Brooklyn, NY 11211']}",+17183497800,(718) 349-7800,842.8510240224794,11211
46,VF3Ep2NQN8FqSCV8ySulSA,19-cafe-new-york,19 Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/mesyWl6-K3LzifhKEwcRdQ/o.jpg,False,https://www.yelp.com/biz/19-cafe-new-york?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,104,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 40.70515, 'longitude': -73.9444199}",['pickup'],$,"{'address1': '84 Manhattan Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['84 Manhattan Ave', 'New York, NY 11206']}",+17183878777,(718) 387-8777,2195.870670207431,11206
47,ifmox3ZKwotBvt0hfL_7bw,tonys-pizza-brooklyn-7,Tony's Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/bu9mhhlm2RdOfwH_9J-qgg/o.jpg,False,https://www.yelp.com/biz/tonys-pizza-brooklyn-7?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,161,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 40.715049, 'longitude': -73.944702}","['delivery', 'pickup']",$,"{'address1': '355 Graham Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['355 Graham Ave', 'Brooklyn, NY 11211']}",+17183848669,(718) 384-8669,1128.0324616717407,11211
